subset	RMSE (kcal\mol)	r
fa_rep fa_sol hbond_bb_sc hbond_sc	1.77436047697	-0.0899328329174
fa_atr fa_rep fa_sol hbond_bb_sc hbond_sc	1.5191984468	0.42983129558
fa_pair fa_rep fa_sol hbond_bb_sc hbond_sc	1.71387290349	0.0799915425559
fa_atr fa_pair fa_rep fa_sol hbond_bb_sc hbond_sc	1.52590273793	0.422978284867
hbond_lr_bb hbond_sc	1.74450422052	-0.235876484532
fa_atr hbond_lr_bb hbond_sc	1.71802384668	0.167872235173
fa_pair hbond_lr_bb hbond_sc	1.72953319215	-0.0579276094419
fa_atr fa_pair hbond_lr_bb hbond_sc	1.6943216	0.21011621512
fa_rep hbond_lr_bb hbond_sc	1.74578305527	-0.165031250846
fa_atr fa_rep hbond_lr_bb hbond_sc	1.72297969633	0.166241285469
fa_pair fa_rep hbond_lr_bb hbond_sc	1.72898509174	-0.0328161526518
fa_atr fa_pair fa_rep hbond_lr_bb hbond_sc	1.69924706264	0.207464140537
fa_sol hbond_lr_bb hbond_sc	1.784933303	-0.0915089911765
fa_atr fa_sol hbond_lr_bb hbond_sc	1.56657096789	0.383770531602
fa_pair fa_sol hbond_lr_bb hbond_sc	1.76050175111	0.0228325353307
fa_atr fa_pair fa_sol hbond_lr_bb hbond_sc	1.57199073433	0.378988307312
fa_rep fa_sol hbond_lr_bb hbond_sc	1.78539040772	-0.0865080397597
fa_atr fa_rep fa_sol hbond_lr_bb hbond_sc	1.56808766021	0.383196943866
fa_pair fa_rep fa_sol hbond_lr_bb hbond_sc	1.76110532065	0.0230103970376
fa_atr fa_pair fa_rep fa_sol hbond_lr_bb hbond_sc	1.57317042089	0.378871892605
hbond_bb_sc hbond_lr_bb hbond_sc	1.78978027943	-0.215355482047
fa_atr hbond_bb_sc hbond_lr_bb hbond_sc	1.67325986994	0.238271984592
fa_pair hbond_bb_sc hbond_lr_bb hbond_sc	1.76490019364	-0.096680153416
fa_atr fa_pair hbond_bb_sc hbond_lr_bb hbond_sc	1.64491552315	0.279755868854
fa_rep hbond_bb_sc hbond_lr_bb hbond_sc	1.79037881362	-0.179336662916
fa_atr fa_rep hbond_bb_sc hbond_lr_bb hbond_sc	1.66887480337	0.248335163691
fa_pair fa_rep hbond_bb_sc hbond_lr_bb hbond_sc	1.76402085112	-0.0734063329752
fa_atr fa_pair fa_rep hbond_bb_sc hbond_lr_bb hbond_sc	1.64061833834	0.28806142801
fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.79860783033	-0.105335352657
fa_atr fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.55018710727	0.403794776518
fa_pair fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.75727897997	0.0307210820952
fa_atr fa_pair fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.55633655525	0.397892455338
fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.80099001502	-0.102787323074
fa_atr fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.5452630678	0.409902403556
fa_pair fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.7594368242	0.0285979197935
fa_atr fa_pair fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sc	1.55125330036	0.404222836162
hbond_sr_bb	1.70785878301	-0.179120929013
fa_atr hbond_sr_bb	1.67162033757	0.200990255239
fa_pair hbond_sr_bb	1.68053079772	0.0779546485897
fa_atr fa_pair hbond_sr_bb	1.62797153105	0.277655478353
fa_rep hbond_sr_bb	1.71113093987	-0.11290424175
fa_atr fa_rep hbond_sr_bb	1.67774315044	0.195678918634
fa_pair fa_rep hbond_sr_bb	1.6812392062	0.0839689665314
fa_atr fa_pair fa_rep hbond_sr_bb	1.63442835863	0.271060999966
fa_sol hbond_sr_bb	1.74569307698	-0.0760323925844
fa_atr fa_sol hbond_sr_bb	1.5024705264	0.447802436999
fa_pair fa_sol hbond_sr_bb	1.69482952376	0.109283199807
fa_atr fa_pair fa_sol hbond_sr_bb	1.50908393551	0.440883778162
fa_rep fa_sol hbond_sr_bb	1.74824722641	-0.0731367306441
